2013,1320,1232,0
2013,810,1232,0
2013,820,1232,0
2013,1330,1232,1
2013,1360,1232,1
2013,486,1232,0
2013,840,1232,0
2013,890,1232,0
2013,1320,1232,0
2013,820,1232,0
2013,560,1232,0
2013,880,1232,0
2013,486,1232,0
2013,820,1232,0
2013,486,1232,1
2013,1152,1232,0
2013,1320,1232,0
2013,820,1232,0
2013,810,1232,0
2013,610,1232,0
2013,1320,1232,0
2013,890,1232,0
2013,560,1232,0
2013,1320,1232,0
2013,820,1232,0
2013,810,1232,0
2013,1210,1232,0
2013,1150,1232,0
2013,560,1232,0
2013,313,1232,0
2013,1151,1232,0
2013,1310,1232,0
2013,460,1232,1
2013,820,1232,0
2013,2825,1232,0
2013,820,1232,0
2013,1330,1232,1
2013,1320,1232,0
2013,486,1232,0
2013,820,1232,0
2013,486,1232,0
2013,1345,1232,1
2013,910,1232,0
2013,820,1232,0
2013,1320,1232,0
2013,820,1232,0
2013,1310,1232,0
2013,511,1232,1
2013,910,1232,0
2013,810,1232,0
2013,460,1232,0
2013,820,1232,0
2013,2028,1232,1
2013,5001,1232,0
2013,890,1232,0
2013,820,1232,0
2013,411,1232,0
2013,1330,1232,1
2013,910,1232,0
2013,1330,1232,1
2013,810,1232,0
2013,820,1232,0
2013,810,1232,0
2013,915,1232,0
2013,820,1232,0
2013,1310,1232,0
2013,1330,1232,0
2013,910,1232,0
2013,820,1232,0
2013,1330,1232,1
2013,810,1232,0
2013,3800,1232,0
2013,460,1232,1
2013,820,1232,0
2013,1330,1232,0
2013,326,1232,0
2013,810,1232,0
2013,870,1232,0
2013,560,1232,0
2013,910,1232,0
2013,820,1232,0
2013,1110,1232,0
2013,820,1232,0
2013,820,1232,0
2013,820,1232,0
2013,1350,1232,1
2013,910,1232,0
2013,610,1232,0
2013,820,1232,0
2013,486,1232,1
2013,820,1232,0
2013,560,1232,0
2013,2826,1232,0
2013,1350,1232,0
2013,460,1232,1
2013,870,1232,0
2013,820,1232,0
2013,1152,1232,0
2013,460,1232,0
2013,1130,1232,0
2013,840,1232,0
2013,1310,1232,0
2013,820,1232,0
2013,1310,1232,0
2013,486,1232,0
2013,820,1232,0
2013,4387,1232,0
2013,810,1232,0
2013,620,1232,0
2013,1310,1232,0
2013,486,1232,1
2013,1320,1232,0
2013,910,1232,0
2013,1150,1232,0
2013,1152,1232,0
2013,530,1232,0
2013,820,1232,0
2013,1320,1232,0
2013,560,1232,1
2013,560,1232,1
2013,890,1232,0
2013,890,1232,0
2013,910,1232,0
2013,340,1232,0
2013,4387,1232,0
2013,810,1232,0
2013,810,1232,0
2013,1320,1232,0
2013,1350,1232,1
2013,890,1232,0
2013,460,1232,0
2013,3960,1232,0
2013,820,1232,0
2013,1210,1232,0
2013,1150,1232,0
2013,1310,1232,0
2013,460,1232,1
2013,620,1232,0
2013,460,1232,0
2013,890,1232,0
2013,560,1232,0
2013,2826,1232,0
2013,2024,1232,1
2013,486,1232,1
2013,1310,1232,0
2013,820,1232,0
2013,1320,1232,0
2013,810,1232,0
2013,1210,1232,1
2013,560,1232,0
2013,560,1232,0
2013,620,1232,0
2013,1305,1232,0
2013,820,1232,0
2013,1320,1232,0
2013,460,1232,1
2013,266,1232,0
2013,1320,1232,0
2013,1150,1232,0
2013,265,1232,0
2013,910,1232,0
2013,1152,1232,0
2013,860,1232,0
2013,820,1232,0
2013,486,1232,0
2013,910,1232,0
2013,890,1232,0
2013,560,1232,1
2013,2014,1232,1
2013,486,1232,0
2013,1150,1232,0
2013,610,1232,0
2013,820,1232,0
2013,1330,1232,1
2013,870,1232,0
2013,810,1232,0
2013,1780,1232,0
2013,311,1232,0
2013,1330,1232,1
2013,486,1232,0
2013,1811,1232,1
2013,110,1232,0
2013,486,1232,0
2013,2825,1232,0
2013,5002,1232,0
2013,820,1232,0
2013,810,1232,0
2013,1320,1232,0
2013,460,1232,0
2013,820,1232,0
2013,890,1232,0
2013,1320,1232,0
2013,820,1232,0
2013,560,1232,0
2013,486,1232,0
2013,620,1232,0
2013,841,1232,0
2013,2820,1232,0
2013,2825,1232,0
2013,1320,1232,0
2013,560,1232,0
2013,560,1232,1
2013,460,1232,1
2013,430,1232,0
2013,560,1232,0
2013,560,1232,1
2013,810,1232,0
2013,560,1232,0
2013,1110,1232,0
2013,430,1232,1
2013,2027,1232,1
2013,820,1232,0
2013,890,1232,0
2013,2820,1232,0
2013,810,1232,0
2013,486,1232,0
2013,820,1232,0
2013,840,1232,0
2013,560,1232,0
2013,1121,1232,0
2013,2110,1232,1
2013,497,1232,0
2013,560,1232,0
2013,486,1232,0
2013,486,1232,0
2013,580,1232,0
2013,910,1232,0
2013,1110,1232,0
2013,486,1232,0
2013,1310,1232,0
2013,910,1232,0
2013,486,1232,1
2013,910,1232,0
2013,460,1232,0
2013,486,1232,0
2013,910,1232,0
2013,486,1232,0
2013,820,1232,0
2013,1822,1232,1
2013,1310,1232,0
2013,810,1232,0
2013,1310,1232,0
2013,810,1232,0
2013,311,1232,0
2013,840,1232,0
2013,460,1232,0
2013,1310,1232,0
2013,560,1232,0
2013,1320,1232,0
2013,820,1232,0
2013,560,1232,0
2013,486,1232,0
2013,2820,1232,0
2013,460,1232,0
2013,460,1232,0
2013,840,1232,0
2013,1152,1232,0
2013,2820,1232,0
2013,1812,1232,1
2013,890,1232,0
2013,560,1232,1
2013,320,1232,1
2013,810,1232,0
2013,2825,1232,0
2013,545,1232,0
2013,890,1232,0
2013,320,1232,1
2013,560,1232,0
2013,1320,1232,0
2013,890,1232,0
2013,320,1232,0
2013,810,1232,0
2013,1320,1232,0
2013,1320,1232,0
2013,870,1232,0
2013,486,1232,0
2013,560,1232,0
2013,870,1232,0
2013,1320,1232,0
2013,2024,1232,1
2013,1150,1232,0
2013,870,1232,0
2013,820,1232,0
2013,333,1232,0
2013,820,1232,0
2013,1310,1232,0
2013,460,1232,0
2013,1152,1232,0
2013,1150,1232,0
2013,910,1232,0
2013,1310,1232,0
2012,5002,1232,0
2012,560,1232,0
2012,486,1232,0
2012,1130,1232,0
2012,610,1232,0
2012,486,1232,0
2012,820,1232,0
2012,560,1232,1
2012,810,1232,0
2012,820,1232,0
2012,841,1232,0
2012,1152,1232,0
2012,486,1232,0
2012,810,1232,0
2012,820,1232,0
2012,1330,1213,0
2012,460,1232,0
2012,890,1232,0
2012,325,1232,0
2012,910,1232,0
2012,2820,1232,0
2012,486,1213,1
2012,486,1213,0
2012,890,1213,0
2012,820,1232,0
2012,820,1232,0
2012,820,1213,0
2012,1130,1232,1
2012,1130,1232,1
2012,820,1232,0
2012,1152,1232,0
2012,330,1232,0
2012,910,1232,0
2012,620,1213,0
2012,820,1232,0
2012,810,1213,0
2012,820,1232,0
2012,2820,1232,0
2012,486,1213,1
2012,841,1213,0
2012,311,1232,0
2012,910,1232,0
2012,620,1213,0
2012,890,1232,0
2012,1210,1232,1
2012,820,1232,0
2012,810,1232,0
2012,1320,1232,0
2012,870,1232,0
2012,311,1213,0
2012,820,1213,0
2012,1320,1213,0
2012,1320,1213,0
2012,1305,1213,0
2012,1320,1232,0
2012,1310,1213,1
2012,1310,1232,0
2012,870,1213,0
2012,460,1232,0
2012,460,1232,0
2012,545,1232,0
2012,2825,1232,0
2012,910,1232,1
2012,1320,1232,0
2012,460,1213,0
2012,460,1232,0
2012,610,1213,0
2012,1811,1213,1
2012,311,1213,0
2012,910,1232,0
2012,810,1213,0
2012,1320,1232,0
2012,820,1213,0
2012,311,1213,0
2012,910,1232,0
2012,1320,1232,0
2012,917,1213,0
2012,1305,1232,0
2012,1320,1213,0
2012,810,1232,0
2012,4387,1213,0
2012,1365,1213,0
2012,2820,1232,0
2012,920,1213,0
2012,460,1232,0
2012,486,1232,1
2012,1320,1232,0
2012,1120,1232,0
2012,820,1213,0
2012,610,1213,0
2012,1310,1213,1
2012,4387,1213,0
2012,820,1232,0
2012,311,1232,0
2012,810,1213,1
2012,820,1213,0
2012,810,1232,0
2012,910,1213,0
2012,820,1232,0
2012,810,1213,0
2012,1330,1232,0
2012,311,1232,0
2012,4387,1213,0
2012,460,1232,0
2012,560,1232,0
2012,1320,1232,0
2012,810,1232,0
2012,890,1213,0
2012,1110,1213,0
2012,810,1213,0
2012,560,1213,0
2012,610,1213,0
2012,1320,1213,0
2012,460,1232,0
2012,460,1232,0
2012,1320,1213,0
2012,810,1232,0
2012,620,1213,0
2012,1310,1213,0
2012,842,1232,0
2012,890,1213,0
2012,1320,1213,0
2012,820,1213,0
2012,820,1213,1
2012,810,1232,0
2012,560,1232,0
2012,1320,1213,0
2012,1320,1232,0
2012,820,1213,0
2012,554,1213,1
2012,610,1213,0
2012,610,1213,0
2012,320,1232,1
2012,620,1213,0
2012,1152,1213,0
2012,820,1213,0
2012,1320,1213,0
2012,1210,1213,0
2012,810,1232,0
2012,820,1232,0
2012,460,1232,0
2012,486,1213,0
2012,917,1213,0
2012,820,1232,0
2012,810,1232,0
2012,2826,1213,0
2012,890,1213,0
2012,910,1232,0
2012,810,1232,0
2012,1310,1232,0
2012,560,1232,0
2012,820,1213,0
2012,820,1213,0
2012,820,1232,0
2012,1320,1232,0
2012,820,1232,0
2012,820,1213,0
2012,1310,1232,0
2012,1310,1213,0
2012,820,1232,0
2012,3730,1232,1
2012,820,1213,0
2012,810,1213,0
2012,810,1213,0
2012,620,1213,0
2012,820,1213,0
2012,810,1213,0
2012,1320,1213,0
2012,1365,1232,0
2012,486,1213,1
2012,1780,1232,0
2012,2825,1213,0
2012,320,1232,0
2012,920,1213,0
2012,1365,1232,0
2012,910,1213,0
2012,620,1232,0
2012,560,1213,0
2012,1750,1232,0
2012,560,1213,0
2012,1310,1232,0
2012,1365,1213,0
2012,910,1232,0
2012,820,1213,0
2012,1150,1213,0
2012,890,1213,0
2012,820,1232,0
2012,311,1213,0
2012,1350,1213,0
2012,2826,1213,0
2012,2820,1213,0
2012,820,1232,0
2012,890,1213,1
2012,1320,1213,0
2012,511,1232,1
2012,1330,1213,0
2012,1811,1213,1
2012,820,1232,0
2012,460,1213,0
2012,910,1213,0
2012,820,1232,0
2012,460,1232,0
2012,620,1213,0
2012,1330,1213,1
2012,910,1232,0
2012,560,1213,0
2012,486,1213,0
2012,560,1232,0
2012,486,1232,0
2012,1320,1213,0
2012,486,1232,0
2012,311,1213,0
2012,810,1232,0
2012,820,1232,0
2012,620,1213,1
2012,820,1232,0
2012,820,1213,0
2012,1320,1213,0
2012,820,1232,0
2012,820,1213,0
2012,460,1232,1
2012,470,1213,1
2012,2825,1213,0
2012,560,1232,0
2012,1152,1232,0
2012,820,1213,0
2012,840,1232,0
2012,1310,1232,0
2012,810,1232,0
2012,820,1213,0
2012,460,1232,0
2012,890,1213,0
2012,1320,1213,0
2012,610,1213,0
2012,2820,1232,0
2012,311,1213,0
2012,820,1213,0
2012,820,1232,0
2012,1320,1213,0
2012,486,1232,0
2012,1811,1232,1
2012,820,1213,0
2012,1110,1213,0
2012,820,1232,0
2012,910,1232,0
2012,820,1232,0
2012,890,1232,0
2012,820,1213,0
2012,820,1213,0
2012,910,1213,0
2012,1150,1213,0
2012,610,1213,0
2012,2825,1232,0
2012,460,1232,0
2012,560,1213,0
2012,1152,1213,0
2012,910,1232,0
2012,560,1213,0
2012,1811,1232,1
2012,850,1213,0
2012,610,1213,0
2012,820,1213,0
2012,311,1232,0
2012,1320,1232,0
2012,1320,1232,0
2012,1320,1213,0
2012,620,1213,0
2012,620,1232,0
2012,1360,1213,0
2012,1310,1213,1
2012,820,1232,0
2012,1750,1213,0
2012,460,1213,0
2012,2825,1232,0
2012,620,1213,0
2012,820,1232,0
2012,890,1232,0
2012,810,1232,0
2012,910,1213,0
2012,820,1213,0
2012,890,1232,0
2012,486,1232,0
2012,890,1213,0
2012,820,1232,0
2012,1310,1232,0
2012,1320,1232,0
2012,1310,1232,0
2012,810,1213,0
2012,630,1232,1
2012,1320,1232,0
2012,810,1213,0
2012,430,1232,0
2012,820,1232,0
2012,530,1232,0
2012,320,1232,0
2012,1340,1232,0
2012,1310,1232,0
2012,620,1232,0
2012,890,1232,1
2012,1310,1213,0
2012,620,1213,0
2012,486,1232,0
2012,2093,1213,1
2012,496,1232,0
2012,560,1232,1
2012,820,1213,0
2012,810,1213,0
2012,820,1232,0
2012,820,1232,0
2012,1320,1213,0
2012,486,1232,1
2012,484,1232,1
2012,890,1232,0
2012,1811,1232,1
2012,890,1213,0
2012,340,1213,0
2012,910,1232,0
2012,1220,1213,1
2012,1120,1213,0
2012,910,1232,0
2012,620,1213,0
2012,820,1232,0
2012,937,1232,0
2012,810,1213,0
2012,560,1213,0
2012,820,1213,0
2012,560,1213,0
2012,620,1213,0
2012,320,1213,0
2012,460,1213,1
2012,1310,1213,0
2012,1320,1232,0
2012,610,1232,0
2012,460,1232,0
2012,1811,1213,1
2012,850,1213,0
2012,1310,1232,0
2012,810,1232,0
2012,311,1213,0
2012,820,1213,1
2012,1310,1232,0
2012,1150,1232,0
2012,1320,1213,0
2012,1350,1213,1
2012,820,1232,0
2012,1320,1232,0
2012,486,1232,0
2012,820,1232,0
2012,820,1213,0
2012,460,1232,0
2012,630,1213,0
2012,460,1232,0
2012,1320,1213,1
2012,820,1232,0
2012,810,1232,0
2012,486,1213,1
2012,520,1232,0
2012,281,1213,0
2012,927,1232,0
2012,820,1213,0
2012,486,1213,0
2012,1310,1213,0
2012,1541,1232,1
2012,1320,1232,0
2012,460,1232,0
2012,1210,1213,1
2012,1365,1213,0
2012,910,1213,0
2012,1210,1213,0
2012,820,1213,0
2012,560,1232,0
2012,2820,1232,0
2012,1330,1232,1
2012,820,1213,0
2012,311,1213,0
2012,1310,1213,0
2012,1185,1232,0
2012,890,1232,0
2012,486,1213,1
2012,311,1232,0
2012,820,1213,0
2012,560,1232,0
2012,820,1232,0
2012,910,1232,0
2012,1310,1213,0
2012,2825,1232,0
2012,2825,1232,0
2012,1320,1232,0
2012,1330,1232,1
2012,1811,1213,1
2012,498,1213,1
2012,460,1232,1
2012,1310,1213,0
2012,1570,1213,0
2012,920,1232,0
2012,840,1232,0
2012,917,1232,0
2012,810,1232,0
2012,486,1213,0
2012,920,1213,0
2012,4387,1213,0
2012,1150,1213,0
2012,1320,1213,0
2012,1150,1232,0
2012,1310,1213,0
2012,1310,1213,0
2012,1320,1213,0
2012,486,1232,0
2012,870,1232,1
2012,312,1213,0
2012,560,1213,0
2012,910,1213,0
2012,311,1213,0
2012,820,1232,0
2012,820,1213,0
2012,820,1232,0
2012,1305,1232,1
2012,2825,1213,0
2012,430,1213,0
2012,820,1232,0
2012,1320,1213,0
2012,2023,1232,1
2012,630,1213,0
2012,486,1232,0
2012,820,1213,0
2012,2825,1232,0
2012,460,1232,0
2012,460,1213,0
2012,4387,1232,1
2012,2820,1213,0
2012,1320,1232,0
2012,910,1232,0
2012,890,1213,0
2012,610,1213,1
2012,1310,1213,0
2012,1310,1232,0
2012,1121,1232,0
2012,810,1213,0
2012,810,1232,0
2012,486,1232,0
2012,910,1232,0
2012,890,1232,0
2012,5000,1232,0
2012,5021,1232,1
2012,1320,1213,0
2012,910,1213,0
2012,1152,1213,0
2012,1152,1213,0
2012,460,1232,1
2012,810,1213,0
2012,1320,1213,0
2012,910,1213,0
2012,890,1213,0
2012,1150,1213,0
2012,1150,1232,0
2012,460,1232,0
2012,890,1213,0
2012,460,1232,0
2012,820,1232,0
2012,890,1213,0
2012,1152,1213,0
2012,820,1232,0
2012,560,1232,0
2012,2825,1213,0
2012,460,1232,0
2012,2820,1232,0
2012,841,1232,0
2012,1152,1232,0
2012,1320,1213,0
2012,320,1232,0
2012,460,1232,0
2012,840,1232,0
2012,1320,1213,0
2012,320,1213,0
2012,910,1232,0
2012,2826,1213,0
2012,841,1213,0
2012,1310,1213,0
2012,890,1232,0
2012,840,1213,0
2012,910,1232,0
2012,460,1232,1
2012,340,1213,1
2012,1320,1232,0
2012,1310,1213,0
2012,1811,1213,1
2012,820,1232,1
2012,820,1213,0
2012,820,1213,0
2012,1320,1232,0
2012,810,1213,1
2012,1320,1213,0
2012,460,1232,0
2012,430,1213,0
2012,460,1232,0
2012,870,1232,0
2012,325,1213,0
2012,560,1213,0
2012,820,1232,0
2012,1320,1213,0
2012,486,1232,0
2012,486,1232,0
2012,560,1213,1
2012,1320,1232,0
2012,810,1232,0
2012,2825,1213,0
2012,1310,1232,0
2012,1305,1232,0
2012,1320,1213,0
2012,486,1232,0
2012,545,1232,1
2012,820,1213,0
2012,486,1213,0
2012,820,1232,0
2012,890,1213,0
2012,486,1213,0
2012,820,1232,0
2012,1152,1213,0
2012,2820,1232,0
2012,1345,1232,0
2012,460,1213,0
2012,460,1213,0
2012,841,1213,0
2012,1563,1232,0
2012,1310,1213,0
2012,1320,1213,0
2012,910,1213,0
2012,620,1213,0
2012,810,1213,0
2012,460,1213,0
2012,1130,1213,0
2012,820,1213,0
2012,460,1232,0
2012,915,1213,1
2012,1320,1213,0
2012,820,1213,0
2012,1811,1213,1
2012,620,1213,0
2012,1320,1232,0
2012,486,1213,0
2012,1330,1232,1
2012,1310,1213,0
2012,1811,1232,1
2012,1320,1232,0
2012,890,1213,0
2012,560,1232,0
2012,820,1213,0
2012,340,1213,1
2012,340,1213,1
2012,610,1213,0
2012,560,1232,1
2011,810,1213,0
2011,820,1213,0
2011,841,1213,0
2011,1320,1232,0
2011,1320,1232,0
2011,820,1213,0
2011,1320,1232,0
2011,930,1232,0
2011,1320,1213,0
2011,486,1213,0
2011,915,1232,0
2011,1310,1213,0
2011,820,1213,0
2011,840,1232,0
2011,820,1232,0
2011,820,1213,0
2011,313,1213,0
2011,841,1232,0
2011,2825,1213,0
2011,1310,1232,0
2011,5023,1232,1
2011,910,1213,0
2011,460,1213,0
2011,1320,1213,0
2011,340,1213,0
2011,1150,1232,0
2011,311,1232,0
2011,820,1213,0
2011,890,1232,0
2011,1220,1232,1
2011,820,1232,1
2011,820,1232,1
2011,820,1232,1
2011,560,1232,0
2011,810,1232,0
2011,820,1232,0
2011,486,1232,0
2011,1320,1213,0
2011,820,1213,0
2011,2826,1213,0
2011,1150,1213,0
2011,910,1232,0
2011,610,1213,1
2011,1130,1232,0
2011,820,1213,0
2011,843,1213,0
2011,1310,1213,0
2011,1150,1232,0
2011,820,1213,0
2011,1152,1213,0
2011,620,1213,0
2011,1310,1232,0
2011,520,1232,0
2011,890,1232,0
2011,320,1213,0
2011,810,1213,0
2011,820,1232,0
2011,890,1213,0
2011,4387,1232,0
2011,1150,1232,0
2011,1350,1232,1
2011,820,1213,0
2011,312,1213,0
2011,2826,1213,0
2011,1310,1232,0
2011,1330,1213,1
2011,1320,1232,0
2011,820,1213,0
2011,1210,1213,0
2011,820,1213,0
2011,5000,1213,0
2011,1320,1213,0
2011,910,1232,0
2011,1210,1213,0
2011,910,1232,0
2011,620,1232,0
2011,810,1232,0
2011,486,1232,0
2011,311,1232,1
2011,910,1213,0
2011,910,1213,0
2011,580,1232,0
2011,820,1213,0
2011,1811,1213,1
2011,1320,1232,0
2011,1310,1232,0
2011,460,1213,0
2011,810,1213,0
2011,1811,1232,1
2011,620,1213,0
2011,1310,1232,0
2011,820,1213,0
2011,820,1213,0
2011,820,1232,0
2011,920,1232,0
2011,910,1213,0
2011,2825,1232,0
2011,560,1232,0
2011,820,1213,1
2011,320,1232,0
2011,1320,1213,0
2011,890,1232,0
2011,620,1232,0
2011,820,1213,0
2011,1345,1213,0
2011,610,1232,0
2011,2826,1213,0
2011,910,1232,0
2011,810,1213,0
2011,1242,1213,0
2011,333,1213,0
2011,820,1232,0
2011,820,1232,0
2011,2850,1213,0
2011,810,1232,0
2011,810,1232,0
2011,620,1213,0
2011,1320,1232,0
2011,890,1213,0
2011,1320,1232,0
2011,560,1232,1
2011,890,1232,0
2011,1320,1232,0
2011,1150,1213,0
2011,2825,1232,0
2011,820,1213,0
2011,620,1213,0
2011,560,1213,0
2011,1360,1213,0
2011,820,1213,0
2011,1320,1213,0
2011,560,1213,0
2011,910,1232,0
2011,820,1232,0
2011,1305,1213,0
2011,2826,1232,0
2011,820,1232,0
2011,890,1232,0
2011,1150,1232,0
2011,820,1232,0
2011,810,1232,0
2011,890,1232,0
2011,810,1232,0
2011,820,1232,0
2011,820,1213,0
2011,460,1213,0
2011,1811,1213,1
2011,1320,1232,0
2011,820,1232,0
2011,890,1232,0
2011,320,1232,0
2011,1320,1213,0
2011,460,1213,0
2011,810,1213,0
2011,820,1232,0
2011,910,1213,0
2011,311,1232,0
2011,820,1232,0
2011,910,1232,0
2011,311,1213,0
2011,820,1232,0
2011,2825,1213,0
2011,2825,1232,0
2011,917,1213,0
2011,820,1213,1
2011,820,1213,0
2011,820,1232,0
2011,1310,1232,0
2011,917,1232,0
2011,620,1213,0
2011,620,1213,0
2011,1330,1213,1
2011,890,1213,0
2011,910,1232,0
2011,910,1213,0
2011,810,1213,0
2011,820,1213,0
2011,890,1213,0
2011,820,1213,0
2011,620,1213,0
2011,1320,1213,0
2011,810,1232,0
2011,820,1213,0
2011,1365,1232,0
2011,820,1213,0
2011,311,1213,0
2011,820,1232,0
2011,1150,1232,0
2011,890,1232,0
2011,820,1232,0
2011,1320,1232,0
2011,1310,1213,0
2011,311,1213,0
2011,2820,1232,0
2011,820,1232,0
2011,620,1232,0
2011,1811,1213,1
2011,620,1213,0
2011,820,1213,0
2011,2825,1232,0
2011,820,1213,0
2011,1121,1232,0
2011,460,1213,0
2011,870,1213,0
2011,3970,1232,0
2011,890,1213,0
2011,1320,1232,0
2011,820,1232,0
2011,890,1232,0
2011,620,1232,0
2011,820,1213,1
2011,1320,1232,0
2011,820,1232,0
2011,810,1213,0
2011,910,1232,0
2011,2825,1213,0
2011,820,1213,0
2011,620,1213,0
2011,4387,1232,0
2011,1320,1213,0
2011,910,1213,0
2011,1320,1213,0
2011,620,1213,0
2011,1310,1232,0
2011,610,1213,1
2011,1310,1213,0
2011,910,1232,0
2011,1305,1232,1
2011,820,1232,0
2011,890,1213,0
2011,620,1213,0
2011,810,1232,0
2011,520,1232,0
2011,820,1232,0
2011,620,1213,0
2011,810,1213,0
2011,820,1213,0
2011,1150,1213,0
2011,560,1213,0
2011,460,1213,0
2011,460,1232,0
2011,610,1232,0
2011,460,1232,0
2011,910,1213,0
2011,1320,1213,0
2011,620,1213,0
2011,520,1232,0
2011,843,1213,0
2011,460,1232,0
2011,1150,1232,0
2011,620,1213,0
2011,820,1232,0
2011,2820,1213,0
2011,2091,1232,1
2011,2826,1232,0
2011,486,1232,0
2011,850,1213,1
2012,820,1213,0
2012,870,1213,0
2012,1320,1213,0
2012,1811,1232,1
2012,460,1232,0
2012,820,1213,0
2012,920,1213,0
2012,620,1213,0
2012,620,1232,0
2012,4387,1232,0
2012,820,1213,0
2012,4387,1232,0
2012,1320,1232,0
2012,411,1232,0
2012,1310,1232,0
2011,910,1213,0
2011,910,1232,0
2011,560,1213,0
2011,910,1213,0
2011,2820,1213,0
2011,610,1213,0
2011,1544,1213,1
2011,890,1232,0
2011,2825,1213,0
2011,486,1232,0
2011,420,1232,0
2011,910,1213,0
2011,820,1232,0
2011,610,1232,0
2011,890,1232,0
2011,486,1232,1
2011,820,1232,0
2011,1320,1232,0
2011,2825,1213,0
2011,917,1213,0
2011,810,1213,0
2011,1310,1213,1
2011,2826,1213,0
2011,430,1213,1
2011,917,1232,0
2011,1242,1213,0
2011,460,1232,0
2011,630,1213,0
2011,890,1232,0
2011,810,1213,0
2011,620,1213,0
2011,1310,1213,0
2011,820,1213,0
2011,610,1213,0
2011,1310,1213,0
2011,820,1232,0
2011,620,1213,1
2011,460,1232,0
2011,610,1213,1
2011,820,1213,0
2011,1310,1213,0
2011,610,1213,0
2011,1320,1232,0
2011,810,1232,0
2011,910,1232,0
2011,5000,1232,0
2011,820,1213,0
2011,910,1213,0
2011,610,1213,0
2011,910,1232,1
2011,890,1232,0
2011,820,1232,0
2011,460,1232,0
2011,1320,1213,0
2011,820,1213,0
2011,610,1213,0
2011,460,1213,0
2011,610,1213,0
2011,810,1232,0
2011,850,1232,0
2011,460,1213,1
2011,610,1232,0
2011,1310,1213,0
2011,320,1232,0
2011,890,1232,0
2011,910,1232,0
2011,326,1232,1
2011,1130,1232,0
2011,1242,1232,0
2011,486,1232,1
2011,820,1232,0
2011,486,1232,1
2011,650,1213,0
2011,620,1213,0
2011,610,1232,0
2011,820,1213,0
2011,486,1232,0
2011,890,1213,0
2011,1320,1213,0
2011,910,1213,1
2011,486,1232,0
2011,1780,1232,0
2011,820,1232,0
2011,820,1232,0
2011,311,1232,0
2011,1152,1213,1
2011,486,1213,1
2011,860,1232,1
2011,486,1232,0
2011,1320,1213,0
2011,820,1213,1
2011,460,1213,0
2011,1152,1232,0
2011,820,1213,0
2011,2825,1213,0
2011,890,1232,0
2011,1330,1232,1
2011,843,1232,0
2011,937,1232,1
2011,1345,1232,1
2011,910,1232,0
2011,2826,1213,0
2011,520,1232,0
2011,486,1213,1
2011,2820,1232,0
2011,820,1213,0
2011,486,1213,0
2011,820,1213,0
2011,2826,1232,0
2011,820,1213,0
2011,820,1232,0
2011,917,1213,0
2011,810,1213,0
2011,910,1232,0
2011,820,1213,0
2011,1305,1213,0
2011,810,1213,0
2011,486,1232,0
2011,1320,1213,0
2011,486,1213,1
2011,1310,1213,0
2011,1320,1213,0
2011,810,1232,0
2011,1320,1213,0
2011,2825,1213,0
